Refseq_ID	Mycobrowser_Version	Feature	Start	Stop	Score	Strand	Frame	Locus	Name	Function	Product	Comments	UniProt_AC	Is_Pseudogene	Functional_Category	Orthologues M. leprae	Orthologues M. marinum	Orthologues M. tuberculosis	Orthologues M. bovis	Orthologues M. lepromatosis	Orthologues M. tuberculosis	Orthologues M. abscessus	Orthologues M. haemophilum
NC_008596.1	Mycobrowser_v3	CDS	1261917	1263128	.	+	0	MSMEG_1195	MSMEG_1195		conserved hypothetical protein		A0QRP9	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1263197	1265188	.	-	0	MSMEG_1196	MSMEG_1196		SNF2 domain protein	identified by match to protein family HMM PF00176	A0QRQ0	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1265252	1265509	.	-	0	MSMEG_1197	MSMEG_1197		transcriptional regulator, LuxR family protein	identified by match to protein family HMM PF00196	A0QRQ1	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1265675	1266436	.	+	0	MSMEG_1198	MSMEG_1198		hypothetical protein	identified by Glimmer2; putative	A0QRQ2	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1266507	1268882	.	-	0	MSMEG_1199	MSMEG_1199		conserved hypothetical protein	identified by match to protein family HMM PF03706; match to protein family HMM TIGR00374	A0QRQ3	No	unknown			Rv0585c			Rv0585c		
NC_008596.1	Mycobrowser_v3	CDS	1393703	1394095	.	+	0	MSMEG_1300	MSMEG_1300		hypothetical protein	identified by Glimmer2; putative	A0QS02	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1269105	1270931	.	+	0	MSMEG_1200	MSMEG_1200		serine/threonine-protein kinase PknD	identified by match to protein family HMM PF00069; match to protein family HMM PF00497	A0QRQ4	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1270939	1271619	.	-	0	MSMEG_1201	MSMEG_1201		hypothetical protein	identified by Glimmer2; putative	A0QRQ5	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1271693	1271971	.	+	0	MSMEG_1202	MSMEG_1202		hypothetical protein	identified by Glimmer2; putative	A0QRQ6	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1272165	1273415	.	+	0	MSMEG_1204	MSMEG_1204		3-oxoacyl-[acyl-carrier-protein] synthase 2	identified by match to protein family HMM PF00109; match to protein family HMM PF02801	A0QRQ7	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1307514	1307831	.	+	0	MSMEG_1237	MSMEG_1237		hypothetical protein	identified by Glimmer2; putative	A0QRU0	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1273412	1274296	.	-	0	MSMEG_1203	MSMEG_1203		methoxy mycolic acid synthase 1	identified by match to protein family HMM PF02353	A0QRQ8	No	unknown			Rv0645c			Rv0645c		
NC_008596.1	Mycobrowser_v3	CDS	1277332	1278369	.	+	0	MSMEG_1208	MSMEG_1208		glycosyltransferase, group I		A0QRR2	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1278387	1279841	.	+	0	MSMEG_1209	MSMEG_1209		glycosidase	identified by match to protein family HMM PF04041	A0QRR3	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1279842	1280711	.	-	0	MSMEG_1210	MSMEG_1210		conserved hypothetical protein	identified by match to protein family HMM PF01936	A0QRR4	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1280838	1281929	.	+	0	MSMEG_1211	MSMEG_1211		Fatty acid desaturase	identified by match to protein family HMM PF00487	A0QRR5	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1282273	1282482	.	+	0	MSMEG_1212	MSMEG_1212		hypothetical protein	identified by Glimmer2; putative	A0QRR6	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1282629	1283942	.	+	0	MSMEG_1213	MSMEG_1213		cytochrome P450 monooxygenase	identified by match to protein family HMM PF00067	A0QRR7	No	unknown			Rv0568			Rv0568		
NC_008596.1	Mycobrowser_v3	CDS	1283977	1284996	.	+	0	MSMEG_1214	MSMEG_1214		oxidoreductase	identified by match to protein family HMM PF07995	A0QRR8	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1285707	1287002	.	-	0	MSMEG_1216	MSMEG_1216		ABC-type transport system periplasmic substrate-binding protein	identified by match to protein family HMM PF01094	A0QRS0	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1287035	1287748	.	-	0	MSMEG_1217	MSMEG_1217		ABC-type transport system ATP-binding protein I	identified by match to protein family HMM PF00005	A0QRS1	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1287741	1288457	.	-	0	MSMEG_1218	MSMEG_1218		ABC-type transport system ATP-binding protein II	identified by match to protein family HMM PF00005	A0QRS2	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1288454	1289461	.	-	0	MSMEG_1219	MSMEG_1219		ABC-type transport system permease protein II	identified by match to protein family HMM PF02653	A0QRS3	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1289458	1290333	.	-	0	MSMEG_1220	MSMEG_1220		ABC-type transport system permease protein I	identified by match to protein family HMM PF02653	A0QRS4	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1290581	1291009	.	+	0	MSMEG_1221	MSMEG_1221		rifampin ADP-ribosyl transferase		A0QRS5	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1451809	1452558	.	+	0	MSMEG_1360	MSMEG_1360		endonuclease/exonuclease/phosphatase	identified by match to protein family HMM PF03372	A0QS58	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1326988	1327353	.	+	0	MSMEG_1251	MSMEG_1251		conserved hypothetical protein	identified by match to protein family HMM PF05305	A0QRV4	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1291202	1292839	.	-	0	MSMEG_1222	MSMEG_1222		ISMsm6, transposase	identified by similarity to GP:2935133; match to protein family HMM PF01609	A0QRS6	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1292948	1293064	.	+	0	MSMEG_1224	MSMEG_1224		rifampin ADP-ribosyl transferase		A0QRS7	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1293051	1293362	.	-	0	MSMEG_1223	MSMEG_1223		hypothetical protein	identified by Glimmer2; putative	A0QRS8	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1294590	1295882	.	-	0	MSMEG_1225	MSMEG_1225		conserved hypothetical protein		A0QRS9	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1295995	1296870	.	+	0	MSMEG_1226	MSMEG_1226		sulfatase-modifying factor 1	identified by match to protein family HMM PF03781	A0QRT0	No	unknown			Rv0712			Rv0712		
NC_008596.1	Mycobrowser_v3	CDS	1297094	1297819	.	+	0	MSMEG_1227	MSMEG_1227		transcriptional regulator, GntR family protein	identified by match to protein family HMM PF00392; match to protein family HMM PF07702	A0QRT1	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1297882	1299234	.	+	0	MSMEG_1228	MSMEG_1228		sulfatase	identified by match to protein family HMM PF00884	A0QRT2	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1299255	1301174	.	+	0	MSMEG_1229	gyrB		DNA gyrase, B subunit	identified by match to protein family HMM PF00204; match to protein family HMM PF00986; match to protein family HMM PF01751; match to protein family HMM PF02518; match to protein family HMM TIGR01059	A0QRT3	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1394284	1394544	.	+	0	MSMEG_1301	MSMEG_1301		NanT3	identified by match to protein family HMM PF00196	A0QS03	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1302007	1303464	.	+	0	MSMEG_1232	MSMEG_1232		ABC transporter substrate-binding protein		A0QRT6	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1304379	1305128	.	+	0	MSMEG_1234	MSMEG_1234		taurine import ATP-binding protein TauB	identified by match to protein family HMM PF00005	A0QRT7	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1305154	1306650	.	+	0	MSMEG_1235	MSMEG_1235		sulfate permease	identified by match to protein family HMM PF00860; match to protein family HMM PF00916; match to protein family HMM PF01740	A0QRT8	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1306698	1307345	.	-	0	MSMEG_1236	MSMEG_1236		Mpr protein		A0QRT9	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1325180	1326046	.	-	0	MSMEG_1249	MSMEG_1249		ISMsm7, transposase orfB	identified by similarity to GP:12484144; match to protein family HMM PF00665	A0QRV2	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1327732	1333908	.	+	0	MSMEG_1252	MSMEG_1252		conserved hypothetical protein		A0QRV5	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1308315	1310015	.	+	0	MSMEG_1238	MSMEG_1238		type III restriction enzyme, res subunit	identified by match to protein family HMM PF00270; match to protein family HMM PF00271; match to protein family HMM PF04851	A0QRU1	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1310225	1311592	.	-	0	MSMEG_1239	MSMEG_1239		ISMsm4, transposase	identified by similarity to GP:150005; match to protein family HMM PF01610	A0QPK5	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1311730	1313316	.	+	0	MSMEG_1240	MSMEG_1240		conserved hypothetical protein		A0QRU3	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1313313	1314251	.	+	0	MSMEG_1241	MSMEG_1241		conserved hypothetical protein		A0QRU4	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1314552	1315712	.	+	0	MSMEG_1242	iscS		cysteine desulfurase IscS	identified by match to protein family HMM PF00266	A0QRU5	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1315709	1316782	.	+	0	MSMEG_1243	MSMEG_1243		conserved hypothetical protein		A0QRU6	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1316779	1320237	.	+	0	MSMEG_1244	MSMEG_1244		conserved hypothetical protein		A0QRU7	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1394787	1394954	.	+	0	MSMEG_1302	MSMEG_1302		alkylphosphonate uptake protein		A0QS04	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1320230	1321078	.	+	0	MSMEG_1245	MSMEG_1245		phosphoadenosine phosphosulfate reductase	identified by match to protein family HMM PF01507	A0QRU8	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1321231	1322667	.	+	0	MSMEG_1246	MSMEG_1246		conserved hypothetical protein		A0QRU9	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1323156	1323980	.	+	0	MSMEG_1247	MSMEG_1247		conserved hypothetical protein		A0QRV0	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1324238	1324906	.	+	0	MSMEG_1248	MSMEG_1248		hypothetical protein	identified by Glimmer2; putative	A0QRV1	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1326043	1326339	.	-	0	MSMEG_1250	MSMEG_1250		ISMsm7, transposase orfA	identified by similarity to GP:6572439; match to protein family HMM PF01527	A0QRV3	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1334462	1337860	.	+	0	MSMEG_1253	MSMEG_1253		conserved hypothetical protein		A0QRV6	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1337844	1342847	.	+	0	MSMEG_1254	MSMEG_1254		DEAD/DEAH box helicase	identified by match to protein family HMM PF00270; match to protein family HMM PF00271	A0QRV7	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1343125	1345338	.	+	0	MSMEG_1255	MSMEG_1255		UvrD/Rep helicase	identified by match to protein family HMM PF00580	A0QRV8	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1345348	1345767	.	+	0	MSMEG_1256	MSMEG_1256		hypothetical protein	identified by Glimmer2; putative	A0QRV9	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1346160	1346861	.	+	0	MSMEG_1257	MSMEG_1257		IS1096, tnpR protein	identified by similarity to GP:150004; match to protein family HMM PF07929	A0QNY0	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1346869	1348191	.	-	0	MSMEG_1258	MSMEG_1258		IS1096, tnpA protein	identified by similarity to GP:150005; match to protein family HMM PF01610	A0QNX9	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1347910	1348326	.	+	0	MSMEG_1259	MSMEG_1259		hypothetical protein	identified by Glimmer2; putative	A0QRW2	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1348648	1350015	.	-	0	MSMEG_1260	MSMEG_1260		hypothetical protein	identified by Glimmer2; putative	A0QRW3	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1350265	1351347	.	+	0	MSMEG_1261	MSMEG_1261		hypothetical protein	identified by Glimmer2; putative	A0QRW4	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1352309	1352833	.	-	0	MSMEG_1263	MSMEG_1263		conserved hypothetical protein		A0QRW6	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1353580	1353978	.	+	0	MSMEG_1264	MSMEG_1264		prophage Lp1 protein 5	identified by match to protein family HMM PF07553	A0QRW7	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1354095	1355633	.	-	0	MSMEG_1265	MSMEG_1265		conserved hypothetical protein		A0QRW8	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1355685	1356374	.	-	0	MSMEG_1266	MSMEG_1266		ankyrin-repeat containing protein		A0QRW9	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1357886	1358554	.	+	0	MSMEG_1268	MSMEG_1268		nudix hydrolase	identified by match to protein family HMM PF00293	A0QRX0	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1358568	1359566	.	-	0	MSMEG_1269	MSMEG_1269		Ser/Thr protein phosphatase family protein	identified by match to protein family HMM PF00149	A0QRX1	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1359598	1359891	.	-	0	MSMEG_1270	MSMEG_1270		hypothetical protein	identified by Glimmer2; putative	A0QRX2	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1360010	1360372	.	-	0	MSMEG_1271	MSMEG_1271		hypothetical protein	identified by Glimmer2; putative	A0QRX3	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1360369	1361847	.	-	0	MSMEG_1272	MSMEG_1272		putative ribosylglycohydrolase	identified by match to protein family HMM PF00782; match to protein family HMM PF03747	A0QRX4	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1362036	1362377	.	-	0	MSMEG_1273	MSMEG_1273		conserved hypothetical protein	identified by match to protein family HMM PF05305	A0QRX5	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1362437	1363564	.	-	0	MSMEG_1274	MSMEG_1274		gluconolactonase	identified by match to protein family HMM PF03758	A0QRX6	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1363745	1364824	.	-	0	MSMEG_1275	MSMEG_1275		HNH nuclease, putative		A0QRX7	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1364892	1365188	.	+	0	MSMEG_1276	MSMEG_1276		hypothetical protein	identified by Glimmer2; putative	A0QRX8	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1365336	1365533	.	+	0	MSMEG_1277	MSMEG_1277		hypothetical protein	identified by Glimmer2; putative	A0QRX9	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1365530	1365922	.	+	0	MSMEG_1278	MSMEG_1278		death-on-curing protein	identified by match to protein family HMM PF05012; match to protein family HMM TIGR01550	A0QRY0	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1365999	1367429	.	+	0	MSMEG_1279	MSMEG_1279		conserved hypothetical protein		A0QRY1	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1367426	1368148	.	+	0	MSMEG_1280	MSMEG_1280		hypothetical cytosolic protein		A0QRY2	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1433302	1434039	.	-	0	MSMEG_1334	MSMEG_1334		metallo-beta-lactamase family protein	identified by match to protein family HMM PF00753	A0QS36	No	unknown			Rv0634c			Rv0634c		
NC_008596.1	Mycobrowser_v3	CDS	1496172	1496753	.	+	0	MSMEG_1395	MSMEG_1395		lipoprotein, putative		A0QS93,A4ZHU4	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1418115	1419377	.	+	0	MSMEG_1322	MSMEG_1322		ErfK/YbiS/YcfS/YnhG family protein	identified by match to protein family HMM PF03734	A0QS24	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1368135	1371380	.	+	0	MSMEG_1281	MSMEG_1281		conserved hypothetical protein		A0QRY3	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1371377	1372546	.	+	0	MSMEG_1282	MSMEG_1282		hypothetical cytosolic protein		A0QRY4	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1372567	1372821	.	+	0	MSMEG_1283	MSMEG_1283		probable ribbon-helix-helix transcription factor, family protein	identified by match to protein family HMM PF07704	A0QRY5	No	unknown			Rv0623			Rv0623		
NC_008596.1	Mycobrowser_v3	CDS	1372821	1373210	.	+	0	MSMEG_1284	MSMEG_1284		PIN domain protein	identified by match to protein family HMM PF01850	A0QRY6	No	unknown			Rv0624			Rv0624		
NC_008596.1	Mycobrowser_v3	CDS	1373229	1375634	.	-	0	MSMEG_1285	MSMEG_1285		tetratricopeptide repeat family protein	identified by match to protein family HMM PF02810; match to protein family HMM PF07721	A0QRY7	No	unknown			Rv0613c			Rv0613c		
NC_008596.1	Mycobrowser_v3	CDS	1375656	1377416	.	-	0	MSMEG_1286	MSMEG_1286		sulfatase family protein	identified by match to protein family HMM PF00884	A0QRY8	No	unknown			Rv3077			Rv3077		
NC_008596.1	Mycobrowser_v3	CDS	1377413	1377850	.	-	0	MSMEG_1287	MSMEG_1287		cyclase/dehydrase superfamily protein	similar to Streptomyces cyclase/dehydrase superfamily protein; identified by match to protein family HMM PF03364	A0QRY9	No	unknown			Rv3076			Rv3076		
NC_008596.1	Mycobrowser_v3	CDS	1395326	1396144	.	-	0	MSMEG_1303	MSMEG_1303		putative transcriptional regulator	identified by match to protein family HMM PF01381	A0QS05	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1378017	1379666	.	+	0	MSMEG_1288	MSMEG_1288		conserved hypothetical protein		A0QRZ0	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1379677	1380480	.	-	0	MSMEG_1289	MSMEG_1289		conserved hypothetical protein		A0QRZ1	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1396275	1397318	.	+	0	MSMEG_1304	MSMEG_1304		rhizopine catabolism protein	identified by match to protein family HMM PF00248	A0QS06	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1380557	1382425	.	+	0	MSMEG_1290	ilvD		dihydroxy-acid dehydratase	identified by match to protein family HMM PF00920; match to protein family HMM TIGR00110	A0QRZ2	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1415879	1417180	.	-	0	MSMEG_1320	MSMEG_1320		major facilitator superfamily protein MFS_1	identified by match to protein family HMM PF07690	A0QS22	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1382428	1385109	.	-	0	MSMEG_1291	MSMEG_1291		putative oxidoreductase	identified by match to protein family HMM PF00111; match to protein family HMM PF01315; match to protein family HMM PF01799; match to protein family HMM PF02738	A0QRZ3	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1385106	1385990	.	-	0	MSMEG_1292	MSMEG_1292		FAD binding domain in molybdopterin dehydrogenase protein	identified by match to protein family HMM PF00941	A0QRZ4	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1386036	1387940	.	+	0	MSMEG_1293	MSMEG_1293		xanthine/uracil permeases family protein	identified by match to protein family HMM PF00860; match to protein family HMM TIGR00801	A0QRZ5	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1387942	1388448	.	+	0	MSMEG_1294	MSMEG_1294		allantoicase		A0QRZ6	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1388445	1388762	.	+	0	MSMEG_1295	MSMEG_1295		transthyretin	identified by match to protein family HMM PF00576	A0QRZ7	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1388764	1389663	.	+	0	MSMEG_1296	MSMEG_1296		uricase	identified by match to protein family HMM PF01014	A0QRZ8	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1389680	1391038	.	+	0	MSMEG_1297	MSMEG_1297		hydroxydechloroatrazine ethylaminohydrolase	identified by match to protein family HMM PF01979; match to protein family HMM PF07969	A0QRZ9	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1391035	1392369	.	+	0	MSMEG_1298	MSMEG_1298		guanine deaminase	identified by match to protein family HMM PF01979; match to protein family HMM PF07969	A0QS00	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1392514	1393572	.	+	0	MSMEG_1299	MSMEG_1299		oxidoreductase, 2OG-Fe(II) oxygenase family protein	identified by match to protein family HMM PF03171	A0QS01	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1397328	1397936	.	-	0	MSMEG_1305	MSMEG_1305		TetR family protein regulatory protein	identified by match to protein family HMM PF00440	A0QS07	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1398000	1399523	.	-	0	MSMEG_1306	MSMEG_1306		aldehyde dehydrogenase (NAD) family protein	identified by match to protein family HMM PF00171	A0QS08	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1399532	1399834	.	-	0	MSMEG_1307	MSMEG_1307		EthD protein	identified by match to protein family HMM PF07110; match to protein family HMM TIGR02118	A0QS09	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1399868	1401571	.	-	0	MSMEG_1308	MSMEG_1308		peptidase S15	identified by match to protein family HMM PF02129; match to protein family HMM TIGR00976	A0QS10	No	unknown								
NC_008596.1	Mycobrowser_v3	CDS	1402155	1402271	.	+	0	MSMEG_1309	MSMEG_1309		conserved hypothetical protein		A0QS11	No	unknown								
