#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	COG(s)	Protein name
chr	NC_008596.1	1057684	1059033	-	4535961	-	MSMEG_0985	YP_885387.1	449	-	sugar transporter family protein
chr	NC_008596.1	1059121	1059849	-	4536769	-	MSMEG_0986	YP_885388.1	242	-	RemM protein
chr	NC_008596.1	1059955	1060326	+	4535647	-	MSMEG_0987	YP_885389.1	123	-	hypothetical protein MSMEG_0987
chr	NC_008596.1	1060331	1061200	-	4533285	menA	MSMEG_0988	YP_885390.1	289	-	1,4-dihydroxy-2-naphthoate octaprenyltransferase
chr	NC_008596.1	1061291	1061536	+	4532767	-	MSMEG_0989	YP_885391.1	81	-	hypothetical protein MSMEG_0989
chr	NC_008596.1	1061533	1062312	+	4532080	mtaP	MSMEG_0990	YP_885392.1	259	-	5\'-methylthioadenosine phosphorylase
chr	NC_008596.1	1062309	1063349	+	4533177	-	MSMEG_0991	YP_885393.1	346	-	NAD-dependent epimerase/dehydratase
chr	NC_008596.1	1063406	1064533	+	4535968	-	MSMEG_0992	YP_885394.1	375	-	2-nitropropane dioxygenase
chr	NC_008596.1	1064543	1065556	-	4532631	-	MSMEG_0993	YP_885395.1	337	-	histidine kinase
chr	NC_008596.1	1065553	1066230	-	4532646	resD	MSMEG_0994	YP_885396.1	225	-	DNA-binding response regulator ResD
chr	NC_008596.1	1066335	1066994	+	4533245	-	MSMEG_0995	YP_885397.1	219	-	glycosyl transferase family protein
chr	NC_008596.1	1066994	1067647	+	4537202	-	MSMEG_0996	YP_885398.1	217	-	hypothetical protein MSMEG_0996
chr	NC_008596.1	1067651	1068280	+	4532812	-	MSMEG_0997	YP_885399.1	209	-	hypothetical protein MSMEG_0997
chr	NC_008596.1	1068322	1069431	+	4536655	-	MSMEG_0998	YP_885400.1	369	-	oxidoreductase, molybdopterin binding
chr	NC_008596.1	1069356	1069922	+	4531609	-	MSMEG_1000	YP_885401.1	188	-	hypothetical protein MSMEG_1000
chr	NC_008596.1	1069848	1071212	-	4533633	-	MSMEG_0999	YP_885402.1	454	-	integral membrane protein
chr	NC_008596.1	1071264	1072121	+	4531253	-	MSMEG_1001	YP_885403.1	285	-	acetyltransferase, gnat family protein
chr	NC_008596.1	1072393	1073094	+	4535634	-	MSMEG_1002	YP_885404.1	233	-	IS1096, tnpR protein
chr	NC_008596.1	1073102	1074424	-	4536673	-	MSMEG_1003	YP_885405.1	440	-	IS1096, tnpA protein
chr	NC_008596.1	1074818	1075633	+	4536660	-	MSMEG_1005	YP_885406.1	271	-	methyltransferase type 11
chr	NC_008596.1	1075656	1076717	+	4533034	-	MSMEG_1006	YP_885407.1	353	-	aminoglycoside phosphotransferase
chr	NC_008596.1	1076746	1077507	-	4537101	-	MSMEG_1007	YP_885408.1	253	-	transporter
chr	NC_008596.1	1077699	1078190	+	4532594	-	MSMEG_1008	YP_885409.1	163	-	hypothetical protein MSMEG_1008
chr	NC_008596.1	1078286	1079770	-	4533826	-	MSMEG_1009	YP_885410.1	494	-	cytochrome p450
chr	NC_008596.1	1079902	1080561	+	4533628	-	MSMEG_1010	YP_885411.1	219	-	TetR family transcriptional regulator
chr	NC_008596.1	1080585	1081448	+	4534095	-	MSMEG_1011	YP_885412.1	287	-	short chain dehydrogenase
chr	NC_008596.1	1081451	1082986	-	4531950	-	MSMEG_1012	YP_885413.1	511	-	alkaline phosphatase
chr	NC_008596.1	1083088	1084272	-	4537002	-	MSMEG_1013	YP_885414.1	394	-	hypothetical protein MSMEG_1013
chr	NC_008596.1	1084283	1085353	-	4535038	dinB	MSMEG_1014	YP_885415.1	356	-	DNA polymerase IV
chr	NC_008596.1	1085358	1085972	-	4536955	-	MSMEG_1015	YP_885416.1	204	-	TetR family transcriptional regulator
chr	NC_008596.1	1086080	1086643	+	4534206	-	MSMEG_1016	YP_885417.1	187	-	hypothetical protein MSMEG_1016
chr	NC_008596.1	1087117	1087356	+	4535799	-	MSMEG_1017	YP_885418.1	79	-	glutaredoxin
chr	NC_008596.1	1087851	1089971	+	4535428	-	MSMEG_1019	YP_885419.1	706	-	ribonucleotide-diphosphate reductase subunit alpha
chr	NC_008596.1	1091275	1091694	-	4535488	-	MSMEG_1021	YP_885420.1	139	-	glyoxalase/bleomycin resistance protein/dioxygenase
chr	NC_008596.1	1091864	1092091	-	4533002	-	MSMEG_1022	YP_885421.1	75	-	hypothetical protein MSMEG_1022
chr	NC_008596.1	1091966	1093375	+	4533516	-	MSMEG_1023	YP_885422.1	469	-	integral membrane transporter
chr	NC_008596.1	1093372	1093515	+	4533974	-	MSMEG_1024	YP_885423.1	47	-	hypothetical protein MSMEG_1024
chr	NC_008596.1	1093566	1094417	+	4533208	-	MSMEG_1026	YP_885424.1	283	-	acetyltransferase
chr	NC_008596.1	1094389	1094964	-	4535781	-	MSMEG_1025	YP_885425.1	191	-	TetR family transcriptional regulator
chr	NC_008596.1	1095088	1095966	+	4535392	-	MSMEG_1027	YP_885426.1	292	-	hypothetical protein MSMEG_1027
chr	NC_008596.1	1096036	1097223	-	4531953	-	MSMEG_1028	YP_885427.1	395	-	geranylgeranyl reductase
chr	NC_008596.1	1097374	1098111	+	4531697	-	MSMEG_1029	YP_885428.1	245	-	transcriptional regulatory protein
chr	NC_008596.1	1098227	1099726	+	4536691	-	MSMEG_1030	YP_885429.1	499	-	monooxygenase
chr	NC_008596.1	1099821	1100336	+	4532257	-	MSMEG_1031	YP_885430.1	171	-	hypothetical protein MSMEG_1031
chr	NC_008596.1	1100390	1100539	+	4536242	-	MSMEG_1032	YP_885431.1	49	-	hypothetical protein MSMEG_1032
chr	NC_008596.1	1100553	1101527	+	4535845	nrdF2	MSMEG_1033	YP_885432.1	324	-	ribonucleotide-diphosphate reductase subunit beta
chr	NC_008596.1	1101597	1102979	+	4531139	-	MSMEG_1034	YP_885433.1	460	-	esterase
chr	NC_008596.1	1102979	1104559	+	4536436	-	MSMEG_1035	YP_885434.1	526	-	hypothetical protein MSMEG_1035
chr	NC_008596.1	1106170	1107219	-	4534163	-	MSMEG_1037	YP_885435.1	349	-	alcohol dehydrogenase
chr	NC_008596.1	1107407	1107682	-	4534277	-	MSMEG_1038	YP_885436.1	91	-	GTP cyclohydrolase II
chr	NC_008596.1	1107692	1108765	-	4536537	-	MSMEG_1039	YP_885437.1	357	-	periplasmic binding protein
chr	NC_008596.1	1110747	1111988	+	4533908	serB	MSMEG_1041	YP_885438.1	413	-	phosphoserine phosphatase
chr	NC_008596.1	1112116	1112409	+	4537428	-	MSMEG_1042	YP_885439.1	97	-	hypothetical protein MSMEG_1042
chr	NC_008596.1	1112411	1113850	-	4531427	-	MSMEG_1043	YP_885440.1	479	-	GntR family transcriptional regulator
chr	NC_008596.1	1113914	1114060	+	4533948	-	MSMEG_1044	YP_885441.1	48	-	hypothetical protein MSMEG_1044
chr	NC_008596.1	1114057	1114752	+	4536556	-	MSMEG_1045	YP_885442.1	231	-	integral membrane protein
chr	NC_008596.1	1114707	1115555	+	4532658	-	MSMEG_1046	YP_885443.1	282	-	molybdenum ABC transporter ATPase
chr	NC_008596.1	1115548	1116369	+	4531044	-	MSMEG_1047	YP_885444.1	273	-	nudix hydrolase
chr	NC_008596.1	1116366	1117073	+	4535899	-	MSMEG_1048	YP_885445.1	235	-	enoyl-CoA hydratase
chr	NC_008596.1	1117108	1118088	+	4536797	-	MSMEG_1049	YP_885446.1	326	-	UbiE/COQ5 family methyltransferase
chr	NC_008596.1	1118097	1119260	+	4536557	-	MSMEG_1050	YP_885447.1	387	-	SAM-dependent methyltransferase
chr	NC_008596.1	1119333	1120034	+	4537187	-	MSMEG_1051	YP_885448.1	233	-	hypothetical protein MSMEG_1051
chr	NC_008596.1	1120066	1121610	-	4532869	-	MSMEG_1052	YP_885449.1	514	-	amino acid carrier protein
chr	NC_008596.1	1121617	1121739	+	4535070	-	MSMEG_1054	YP_885450.1	40	-	hypothetical protein MSMEG_1054
chr	NC_008596.1	1121728	1123011	-	4532309	-	MSMEG_1053	YP_885451.1	427	-	hypothetical protein MSMEG_1053
chr	NC_008596.1	1123108	1123851	+	4530922	-	MSMEG_1055	YP_885452.1	247	-	hexapeptide transferase
chr	NC_008596.1	1124625	1125650	+	4532719	fni	MSMEG_1057	YP_885453.1	341	-	isopentenyl pyrophosphate isomerase
chr	NC_008596.1	1125683	1126309	+	4536199	-	MSMEG_1058	YP_885454.1	208	-	IS1096, tnpR protein
chr	NC_008596.1	1126317	1127639	-	4535894	-	MSMEG_1059	YP_885455.1	440	-	IS1096, tnpA protein
chr	NC_008596.1	1127726	1128130	-	4531591	-	MSMEG_1060	YP_885456.1	134	-	Lsr2 protein
chr	NC_008596.1	1128363	1128977	-	4531890	-	MSMEG_1061	YP_885457.1	204	-	phosphohydrolase
chr	NC_008596.1	1129017	1130057	-	4535095	-	MSMEG_1062	YP_885458.1	346	-	O-succinylbenzoic acid--CoA ligase
chr	NC_008596.1	1130153	1130476	-	4535372	-	MSMEG_1063	YP_885459.1	107	-	hypothetical protein MSMEG_1063
chr	NC_008596.1	1130758	1132014	+	4534842	-	MSMEG_1064	YP_885460.1	418	-	phosphate/sulfate permease
chr	NC_008596.1	1132030	1132308	+	4536951	-	MSMEG_1065	YP_885461.1	92	-	hypothetical protein MSMEG_1065
chr	NC_008596.1	1132310	1132621	+	4533882	-	MSMEG_1066	YP_885462.1	103	-	hypothetical protein MSMEG_1066
chr	NC_008596.1	1132639	1133010	-	4532030	-	MSMEG_1067	YP_885463.1	123	-	hypothetical protein MSMEG_1067
chr	NC_008596.1	1133059	1134474	-	4534029	-	MSMEG_1068	YP_885464.1	471	-	regulatory protein
chr	NC_008596.1	1134639	1136105	+	4532428	-	MSMEG_1069	YP_885465.1	488	-	amino acid permease
chr	NC_008596.1	1136102	1136797	+	4534017	-	MSMEG_1070	YP_885466.1	231	-	3-oxoacyl-ACP reductase
chr	NC_008596.1	1136794	1137555	+	4533986	-	MSMEG_1071	YP_885467.1	253	-	3-oxoacyl-ACP reductase
chr	NC_008596.1	1137579	1138550	+	4535378	speB	MSMEG_1072	YP_885468.1	323	-	agmatinase
chr	NC_008596.1	1138540	1139403	+	4530977	-	MSMEG_1074	YP_885469.1	287	-	polysaccharide deacetylase
chr	NC_008596.1	1139384	1140298	-	4533824	-	MSMEG_1073	YP_885470.1	304	-	short chain dehydrogenase
chr	NC_008596.1	1140401	1141330	-	4531869	menB	MSMEG_1075	YP_885471.1	309	-	naphthoate synthase
chr	NC_008596.1	1141429	1141704	+	4536548	-	MSMEG_1076	YP_885472.1	91	-	hypothetical protein MSMEG_1076
chr	NC_008596.1	1141706	1142155	-	4532895	-	MSMEG_1077	YP_885473.1	149	-	hypothetical protein MSMEG_1077
chr	NC_008596.1	1142177	1142866	-	4532270	-	MSMEG_1078	YP_885474.1	229	-	hydrolase
chr	NC_008596.1	1143028	1143432	+	4537324	-	MSMEG_1079	YP_885475.1	134	-	hypothetical protein MSMEG_1079
chr	NC_008596.1	1143429	1145873	+	4531046	-	MSMEG_1080	YP_885476.1	814	-	large subunit of N,N-dimethylformamidase
chr	NC_008596.1	1145899	1146657	+	4532454	-	MSMEG_1081	YP_885477.1	252	-	hypothetical protein MSMEG_1081
chr	NC_008596.1	1146756	1147487	+	4537523	-	MSMEG_1082	YP_885478.1	243	-	response regulator
chr	NC_008596.1	1147565	1147696	-	4533097	-	MSMEG_1083	YP_885479.1	43	-	hypothetical protein MSMEG_1083
chr	NC_008596.1	1147718	1149322	+	4533767	-	MSMEG_1084	YP_885480.1	534	-	peptide/opine/nickel uptake family protein ABC transporter periplasmic substrate-binding protein
chr	NC_008596.1	1149333	1150292	+	4532445	-	MSMEG_1085	YP_885481.1	319	-	dipeptide transporter permease DppB
chr	NC_008596.1	1150289	1151224	+	4537578	-	MSMEG_1086	YP_885482.1	311	-	ABC transporter permease
chr	NC_008596.1	1152901	1154301	+	4531196	gatA	MSMEG_1088	YP_885483.1	466	-	glutamyl-tRNA(Gln)/aspartyl-tRNA(Asn) amidotransferase subunit alpha
chr	NC_008596.1	1154316	1154507	+	4536584	-	MSMEG_1089	YP_885484.1	63	-	hypothetical protein MSMEG_1089
chr	NC_008596.1	1154545	1155951	+	4536693	-	MSMEG_1090	YP_885485.1	468	-	amidase
chr	NC_008596.1	1155953	1156411	+	4534231	ureE	MSMEG_1091	YP_885486.1	152	-	urease accessory protein UreE
chr	NC_008596.1	1156408	1157070	+	4536084	-	MSMEG_1092	YP_885487.1	220	-	urease accessory protein UreF
chr	NC_008596.1	1157081	1157737	+	4536404	-	MSMEG_1093	YP_885488.1	218	-	bifunctional urease subunit gamma/beta
chr	NC_008596.1	1157739	1159445	+	4533589	ureC	MSMEG_1094	YP_885489.1	568	-	urease subunit alpha
chr	NC_008596.1	1159442	1160059	+	4532659	ureG	MSMEG_1095	YP_885490.1	205	-	urease accessory protein UreG
chr	NC_008596.1	1160056	1160871	+	4534383	-	MSMEG_1096	YP_885491.1	271	-	urease accessory protein UreD
chr	NC_008596.1	1160901	1161584	+	4533269	-	MSMEG_1097	YP_885492.1	227	-	glycosyl transferase family protein
chr	NC_008596.1	1161655	1163274	-	4534972	-	MSMEG_1098	YP_885493.1	539	-	acyl-CoA synthetase
chr	NC_008596.1	1163456	1163758	-	4535996	-	MSMEG_1099	YP_885494.1	100	-	hypothetical protein MSMEG_1099
chr	NC_008596.1	1163698	1164150	-	4530817	-	MSMEG_1100	YP_885495.1	150	-	DGPFAETKE domain-containing protein
chr	NC_008596.1	1164280	1165446	+	4535944	-	MSMEG_1101	YP_885496.1	388	-	hypothetical protein MSMEG_1101
chr	NC_008596.1	1165456	1167066	+	4532012	-	MSMEG_1102	YP_885497.1	536	-	twin-arginine translocation pathway signal
chr	NC_008596.1	1167087	1168052	+	4532162	-	MSMEG_1103	YP_885498.1	321	-	O-succinylbenzoate synthase
chr	NC_008596.1	1168409	1168600	+	4532548	-	MSMEG_1104	YP_885499.1	63	-	hypothetical protein MSMEG_1104
chr	NC_008596.1	1169847	1170854	+	4537136	-	MSMEG_1106	YP_885500.1	335	-	AraC family transcriptional regulator
chr	NC_008596.1	1170870	1171601	+	4536265	-	MSMEG_1107	YP_885501.1	243	-	isonitrile hydratase
chr	NC_008596.1	1171579	1172457	+	4533513	-	MSMEG_1108	YP_885502.1	292	-	alpha/beta hydrolase
chr	NC_008596.1	1172457	1174100	+	4537235	-	MSMEG_1109	YP_885503.1	547	-	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
chr	NC_008596.1	1174103	1174594	+	4536873	-	MSMEG_1110	YP_885504.1	163	-	transmembrane protein
chr	NC_008596.1	1174598	1175296	-	4533220	-	MSMEG_1111	YP_885505.1	232	-	hypothetical protein MSMEG_1111
chr	NC_008596.1	1175363	1176490	+	4534281	-	MSMEG_1113	YP_885506.1	375	-	glycosyl transferase family protein
chr	NC_008596.1	1176487	1178451	-	4535508	-	MSMEG_1112	YP_885507.1	654	-	aconitate hydratase
chr	NC_008596.1	1178579	1179403	-	4533572	-	MSMEG_1114	YP_885508.1	274	-	short chain dehydrogenase
chr	NC_008596.1	1179533	1180222	+	4534306	ubiE	MSMEG_1115	YP_885509.1	229	-	ubiquinone/menaquinone biosynthesis methyltransferase
chr	NC_008596.1	1180363	1181715	-	4532821	-	MSMEG_1116	YP_885510.1	450	-	gamma-glutamylisopropylamide synthetase
chr	NC_008596.1	1181811	1182530	+	4532203	-	MSMEG_1117	YP_885511.1	239	-	transcriptional regulator
chr	NC_008596.1	1182618	1184153	+	4531421	-	MSMEG_1118	YP_885512.1	511	-	amino acid permease
chr	NC_008596.1	1184153	1184869	+	4531497	-	MSMEG_1119	YP_885513.1	238	-	glutamine amidotransferase
chr	NC_008596.1	1184860	1185837	+	4532635	-	MSMEG_1120	YP_885514.1	325	-	nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase
chr	NC_008596.1	1185840	1186217	+	4534934	-	MSMEG_1121	YP_885515.1	125	-	hypothetical protein MSMEG_1121
chr	NC_008596.1	1186298	1186426	-	4534057	-	MSMEG_1122	YP_885516.1	42	-	hypothetical protein MSMEG_1122
chr	NC_008596.1	1186442	1187440	+	4536837	-	MSMEG_1123	YP_885517.1	332	-	cobalamin synthesis protein
chr	NC_008596.1	1187553	1187897	+	4531146	-	MSMEG_1124	YP_885518.1	114	-	ferredoxin FdxA
chr	NC_008596.1	1187897	1188550	+	4533189	-	MSMEG_1125	YP_885519.1	217	-	ArsR family transcriptional regulator
chr	NC_008596.1	1188580	1188864	+	4536886	-	MSMEG_1126	YP_885520.1	94	-	hypothetical protein MSMEG_1126
chr	NC_008596.1	1188880	1189476	+	4531829	-	MSMEG_1127	YP_885521.1	198	-	transmembrane protein
chr	NC_008596.1	1189652	1189771	-	4537488	-	MSMEG_1128	YP_885522.1	39	-	hypothetical protein MSMEG_1128
chr	NC_008596.1	1189972	1191243	+	4531174	-	MSMEG_1129	YP_885523.1	423	-	D-amino-acid dehydrogenase
chr	NC_008596.1	1191772	1192899	+	4534567	-	MSMEG_1130	YP_885524.1	375	-	hypothetical protein MSMEG_1130
chr	NC_008596.1	1192990	1193475	+	4531087	-	MSMEG_1131	YP_885525.1	161	-	tryptophan-rich sensory protein
chr	NC_008596.1	1193567	1194796	-	4534182	-	MSMEG_1132	YP_885526.1	409	-	FAD binding domain-containing protein
chr	NC_008596.1	1194836	1195825	+	4536561	-	MSMEG_1133	YP_885527.1	329	-	bifunctional short chain isoprenyl diphosphate synthase
chr	NC_008596.1	1195912	1196799	+	4531903	-	MSMEG_1134	YP_885528.1	295	-	heat shock protein HtpX
chr	NC_008596.1	1197495	1197794	+	4536919	-	MSMEG_1135	YP_885529.1	99	-	hypothetical protein MSMEG_1135
chr	NC_008596.1	1197841	1198365	+	4536212	-	MSMEG_1136	YP_885530.1	174	-	hypothetical protein MSMEG_1136
chr	NC_008596.1	1198367	1199806	-	4537720	-	MSMEG_1137	YP_885531.1	479	-	amino acid permease
chr	NC_008596.1	1199825	1200961	-	4531156	-	MSMEG_1138	YP_885532.1	378	-	alcohol dehydrogenase
chr	NC_008596.1	1201113	1201682	+	4534423	-	MSMEG_1139	YP_885533.1	189	-	transcriptional regulator
chr	NC_008596.1	1201699	1202724	-	4536132	-	MSMEG_1140	YP_885534.1	341	-	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase
chr	NC_008596.1	1203291	1204160	+	4532283	-	MSMEG_1141	YP_885535.1	289	-	ABC transporter
chr	NC_008596.1	1204162	1205019	+	4531952	-	MSMEG_1142	YP_885536.1	285	-	ABC transporter
chr	NC_008596.1	1205021	1206625	+	4531221	-	MSMEG_1143	YP_885537.1	534	-	mce related protein
chr	NC_008596.1	1206622	1207677	+	4536698	-	MSMEG_1144	YP_885538.1	351	-	virulence factor Mce family protein
chr	NC_008596.1	1207670	1208710	+	4533386	-	MSMEG_1145	YP_885539.1	346	-	virulence factor Mce family protein
chr	NC_008596.1	1208707	1209828	+	4537427	-	MSMEG_1146	YP_885540.1	373	-	virulence factor Mce family protein
chr	NC_008596.1	1209825	1211105	+	4532262	-	MSMEG_1147	YP_885541.1	426	-	mce related protein
chr	NC_008596.1	1211102	1212358	+	4531815	-	MSMEG_1148	YP_885542.1	418	-	mce related protein
chr	NC_008596.1	1212385	1213071	+	4537366	-	MSMEG_1149	YP_885543.1	228	-	hypothetical protein MSMEG_1149
chr	NC_008596.1	1213041	1213862	+	4537018	-	MSMEG_1150	YP_885544.1	273	-	hypothetical protein MSMEG_1150
chr	NC_008596.1	1214090	1214695	+	4531340	-	MSMEG_1151	YP_885545.1	201	-	DNA-binding protein
chr	NC_008596.1	1214846	1216132	+	4535357	-	MSMEG_1152	YP_885546.1	428	-	citrate-proton symporter
chr	NC_008596.1	1216141	1217541	+	4534637	-	MSMEG_1153	YP_885547.1	466	-	FAD dependent oxidoreductase
chr	NC_008596.1	1217538	1218719	+	4535157	-	MSMEG_1154	YP_885548.1	393	-	formyl-coenzyme A transferase
chr	NC_008596.1	1218716	1219522	+	4530876	-	MSMEG_1155	YP_885549.1	268	-	carnitinyl-CoA dehydratase
chr	NC_008596.1	1219519	1220406	+	4531626	-	MSMEG_1156	YP_885550.1	295	-	dihydrodipicolinate synthetase
chr	NC_008596.1	1220407	1221180	+	4533491	-	MSMEG_1157	YP_885551.1	257	-	short chain dehydrogenase
chr	NC_008596.1	1221223	1222650	+	4537648	-	MSMEG_1158	YP_885552.1	475	-	5-oxovalerate dehydrogenase
chr	NC_008596.1	1222785	1223855	+	4531372	-	MSMEG_1159	YP_885553.1	356	-	ABC transporter
chr	NC_008596.1	1223852	1224655	+	4534770	-	MSMEG_1160	YP_885554.1	267	-	nitrate/sulfonate/bicarbonate ABC transporter ATPase
chr	NC_008596.1	1224687	1225493	+	4530841	-	MSMEG_1161	YP_885555.1	268	-	taurine transporter permease TauC
chr	NC_008596.1	1225516	1226862	+	4532149	-	MSMEG_1162	YP_885556.1	448	-	nitrilotriacetate monooxygenase component A
chr	NC_008596.1	1226859	1226981	+	4534532	-	MSMEG_1163	YP_885557.1	40	-	hypothetical protein MSMEG_1163
chr	NC_008596.1	1227792	1228283	-	4532406	-	MSMEG_1165	YP_885558.1	163	-	nucleotide-binding protein
chr	NC_008596.1	1228550	1229989	-	4532797	-	MSMEG_1167	YP_885559.1	479	-	cytochrome P450
chr	NC_008596.1	1230134	1230784	+	4534619	-	MSMEG_1168	YP_885560.1	216	-	transcriptional regulator
chr	NC_008596.1	1230896	1232140	+	4531548	-	MSMEG_1169	YP_885561.1	414	-	integral membrane transporter
chr	NC_008596.1	1232200	1232415	+	4532409	-	MSMEG_1170	YP_885562.1	71	-	hypothetical protein MSMEG_1170
chr	NC_008596.1	1232517	1232927	-	4535661	-	MSMEG_1171	YP_885563.1	136	-	low molecular weight phosphotyrosine protein phosphatase
chr	NC_008596.1	1232924	1234000	-	4534573	arsB	MSMEG_1172	YP_885564.1	358	-	arsenic resistance protein
chr	NC_008596.1	1233997	1234368	-	4531935	-	MSMEG_1173	YP_885565.1	123	-	ArsR family transcriptional regulator
chr	NC_008596.1	1234447	1234911	-	4536329	-	MSMEG_1174	YP_885566.1	154	-	cadmium inducible protein cadi
chr	NC_008596.1	1235012	1235371	+	4531648	-	MSMEG_1175	YP_885567.1	119	-	transcriptional regulatory protein
chr	NC_008596.1	1235405	1236928	+	4534786	-	MSMEG_1176	YP_885568.1	507	-	hypothetical protein MSMEG_1176
chr	NC_008596.1	1236938	1238374	-	4536032	-	MSMEG_1177	YP_885569.1	478	-	cytosine/purines uracil thiamine allantoin permease
chr	NC_008596.1	1238701	1239618	+	4536241	-	MSMEG_1178	YP_885570.1	305	-	transcriptional regulator
chr	NC_008596.1	1239680	1241338	+	4535946	hutU	MSMEG_1179	YP_885571.1	552	-	urocanate hydratase
chr	NC_008596.1	1241335	1242549	+	4537008	-	MSMEG_1180	YP_885572.1	404	-	allantoate amidohydrolase
chr	NC_008596.1	1242546	1243877	+	4533838	hutF	MSMEG_1181	YP_885573.1	443	-	N-formimino-L-glutamate deiminase
chr	NC_008596.1	1243874	1245064	+	4533173	hutI	MSMEG_1182	YP_885574.1	396	-	imidazolonepropionase
chr	NC_008596.1	1245061	1246605	+	4536399	hutH	MSMEG_1183	YP_885575.1	514	-	histidine ammonia-lyase
chr	NC_008596.1	1246704	1247582	+	4536672	-	MSMEG_1184	YP_885576.1	292	-	serine esterase, cutinase
chr	NC_008596.1	1247625	1248647	-	4536690	-	MSMEG_1185	YP_885577.1	340	-	AsnC family transcriptional regulator
chr	NC_008596.1	1248910	1250229	+	4536418	-	MSMEG_1186	YP_885578.1	439	-	permease
chr	NC_008596.1	1250238	1251833	+	4533932	-	MSMEG_1187	YP_885579.1	531	-	N-acyl-D-aspartate deacylase
chr	NC_008596.1	1251852	1253759	-	4532944	-	MSMEG_1188	YP_885580.1	635	-	hypothetical protein MSMEG_1188
chr	NC_008596.1	1253948	1255630	+	4536697	-	MSMEG_1189	YP_885581.1	560	-	hypothetical protein MSMEG_1189
chr	NC_008596.1	1255770	1257644	+	4532370	-	MSMEG_1190	YP_885582.1	624	-	serine/threonine protein kinase
chr	NC_008596.1	1257700	1257921	-	4534954	-	MSMEG_1191	YP_885583.1	73	-	hypothetical protein MSMEG_1191
chr	NC_008596.1	1257963	1259165	-	4534265	-	MSMEG_1192	YP_885584.1	400	-	M23 peptidase domain-containing protein
chr	NC_008596.1	1259580	1261274	+	4534606	-	MSMEG_1193	YP_885585.1	564	-	TROVE domain-containing protein
chr	NC_008596.1	1261318	1261740	-	4534709	-	MSMEG_1194	YP_885586.1	140	-	hypothetical protein MSMEG_1194
chr	NC_008596.1	1261917	1263128	+	4533549	-	MSMEG_1195	YP_885587.1	403	-	hypothetical protein MSMEG_1195
chr	NC_008596.1	1263197	1265188	-	4534002	-	MSMEG_1196	YP_885588.1	663	-	SNF2 domain-containing protein
chr	NC_008596.1	1265252	1265509	-	4536696	-	MSMEG_1197	YP_885589.1	85	-	LuxR family transcriptional regulator
chr	NC_008596.1	1265675	1266436	+	4536286	-	MSMEG_1198	YP_885590.1	253	-	hypothetical protein MSMEG_1198
chr	NC_008596.1	1266507	1268882	-	4532598	-	MSMEG_1199	YP_885591.1	791	-	hypothetical protein MSMEG_1199
chr	NC_008596.1	1269105	1270931	+	4535464	-	MSMEG_1200	YP_885592.1	608	-	serine/threonine protein kinase
